current_score,wickets_lost,overs_played,total_overs,innings,run_rate,target,runs_needed,wickets_remaining,required_run_rate,team_won,final_score
59,1,6.0,20,2,9.83,173,114,9,8.14,1,173.0
81,1,10.0,20,2,8.1,173,92,9,9.2,1,173.0
121,4,15.0,20,2,8.07,173,52,6,10.4,1,173.0
173,6,20.0,20,2,8.65,173,0,4,0.0,1,173.0
53,1,6.0,20,1,8.83,0,0,9,0.0,0,164.0
70,2,10.0,20,1,7.0,0,0,8,0.0,0,131.0
108,4,15.0,20,1,7.2,0,0,6,0.0,0,133.0
138,7,20.0,20,1,6.9,0,0,3,0.0,0,138.0
48,1,6.0,20,2,8.0,139,91,9,6.5,1,139.0
74,2,10.0,20,2,7.4,139,65,8,6.5,1,139.0
112,4,15.0,20,2,7.47,139,27,6,5.4,1,139.0
139,6,20.0,20,2,6.95,139,0,4,0.0,1,139.0
38,1,6.0,20,1,6.33,0,0,9,0.0,0,117.0
65,1,10.0,20,1,6.5,0,0,9,0.0,0,129.0
90,3,15.0,20,1,6.0,0,0,7,0.0,0,115.0
135,5,20.0,20,1,6.75,0,0,5,0.0,0,135.0
51,0,6.0,20,2,8.5,136,85,10,6.07,1,136.0
76,0,10.0,20,2,7.6,136,60,10,6.0,1,136.0
113,1,15.0,20,2,7.53,136,23,9,4.6,1,136.0
136,7,20.0,20,2,6.8,136,0,3,0.0,1,136.0
50,0,6.0,20,1,8.33,0,0,10,0.0,1,166.0
80,1,10.0,20,1,8.0,0,0,9,0.0,1,159.0
131,2,15.0,20,1,8.73,0,0,8,0.0,1,172.0
192,3,20.0,20,1,9.6,0,0,7,0.0,1,192.0
55,0,6.0,20,2,9.17,193,138,10,9.86,0,193.0
88,0,10.0,20,2,8.8,193,105,10,10.5,0,193.0
120,6,15.0,20,2,8.0,193,73,4,14.6,0,193.0
165,9,20.0,20,2,8.25,193,28,1,0.0,0,193.0
35,2,6.0,20,1,5.83,0,0,8,0.0,0,100.0
57,4,10.0,20,1,5.7,0,0,6,0.0,0,100.0
73,5,15.0,20,1,4.87,0,0,5,0.0,0,100.0
131,5,20.0,20,1,6.55,0,0,5,0.0,0,131.0
43,0,6.0,20,2,7.17,132,89,10,6.36,1,132.0
76,2,10.0,20,2,7.6,132,56,8,5.6,1,132.0
104,3,15.0,20,2,6.93,132,28,7,5.6,1,132.0
133,4,20.0,20,2,6.65,132,0,6,0.0,1,132.0
53,0,6.0,20,1,8.83,0,0,10,0.0,0,176.0
79,1,10.0,20,1,7.9,0,0,9,0.0,0,157.0
118,3,15.0,20,1,7.87,0,0,7,0.0,0,151.0
177,5,20.0,20,1,8.85,0,0,5,0.0,0,177.0
46,3,6.0,20,2,7.67,178,132,7,9.43,1,178.0
77,5,10.0,20,2,7.7,178,101,5,10.1,1,178.0
122,6,15.0,20,2,8.13,178,56,4,11.2,1,178.0
179,6,20.0,20,2,8.95,178,0,4,0.0,1,178.0
41,0,6.0,20,1,6.83,0,0,10,0.0,0,136.0
70,1,10.0,20,1,7.0,0,0,9,0.0,0,139.0
142,1,15.0,20,1,9.47,0,0,9,0.0,0,193.0
205,2,20.0,20,1,10.25,0,0,8,0.0,0,205.0
63,0,6.0,20,2,10.5,206,143,10,10.21,1,206.0
97,1,10.0,20,2,9.7,206,109,9,10.9,1,206.0
156,5,15.0,20,2,10.4,206,50,5,10.0,1,206.0
208,5,20.0,20,2,10.4,206,0,5,0.0,1,206.0
32,4,6.0,20,1,5.33,0,0,6,0.0,0,100.0
47,4,10.0,20,1,4.7,0,0,6,0.0,0,100.0
109,4,15.0,20,1,7.27,0,0,6,0.0,0,135.0
158,6,20.0,20,1,7.9,0,0,4,0.0,0,158.0
44,2,6.0,20,2,7.33,159,115,8,8.21,1,159.0
72,2,10.0,20,2,7.2,159,87,8,8.7,1,159.0
91,4,15.0,20,2,6.07,159,68,6,13.6,1,159.0
161,5,20.0,20,2,8.05,159,0,5,0.0,1,159.0
58,0,6.0,20,1,9.67,0,0,10,0.0,1,193.0
87,2,10.0,20,1,8.7,0,0,8,0.0,1,163.0
148,3,15.0,20,1,9.87,0,0,7,0.0,1,189.0
210,6,20.0,20,1,10.5,0,0,4,0.0,1,210.0
14,3,6.0,20,2,2.33,211,197,7,14.07,0,211.0
36,4,10.0,20,2,3.6,211,175,6,17.5,0,211.0
77,5,15.0,20,2,5.13,211,134,5,26.8,0,211.0
149,7,20.0,20,2,7.45,211,62,3,0.0,0,211.0
44,3,6.0,20,1,7.33,0,0,7,0.0,0,115.0
76,6,10.0,20,1,7.6,0,0,4,0.0,0,117.0
101,9,15.0,20,1,6.73,0,0,1,0.0,0,121.0
128,10,20.0,20,1,6.4,0,0,0,0.0,0,128.0
36,3,6.0,20,2,6.0,129,93,7,6.64,1,129.0
59,3,10.0,20,2,5.9,129,70,7,7.0,1,129.0
93,4,15.0,20,2,6.2,129,36,6,7.2,1,129.0
132,7,20.0,20,2,6.6,129,0,3,0.0,1,129.0
73,1,6.0,20,1,12.17,0,0,9,0.0,0,226.0
106,2,10.0,20,1,10.6,0,0,8,0.0,0,199.0
147,3,15.0,20,1,9.8,0,0,7,0.0,0,188.0
210,7,20.0,20,1,10.5,0,0,3,0.0,0,210.0
55,0,6.0,20,2,9.17,211,156,10,11.14,1,211.0
98,0,10.0,20,2,9.8,211,113,10,11.3,1,211.0
144,3,15.0,20,2,9.6,211,67,7,13.4,1,211.0
211,4,20.0,20,2,10.55,211,0,6,0.0,1,211.0
62,3,6.0,20,1,10.33,0,0,7,0.0,0,163.0
85,5,10.0,20,1,8.5,0,0,5,0.0,0,131.0
102,8,15.0,20,1,6.8,0,0,2,0.0,0,122.0
137,10,20.0,20,1,6.85,0,0,0,0.0,0,137.0
51,2,6.0,20,2,8.5,138,87,8,6.21,1,138.0
73,4,10.0,20,2,7.3,138,65,6,6.5,1,138.0
141,4,15.0,20,2,9.4,138,0,6,-0.6,1,138.0
141,4,20.0,20,2,7.05,138,0,6,0.0,1,138.0
48,2,6.0,20,1,8.0,0,0,8,0.0,1,137.0
87,2,10.0,20,1,8.7,0,0,8,0.0,1,163.0
138,3,15.0,20,1,9.2,0,0,7,0.0,1,176.0
193,8,20.0,20,1,9.65,0,0,2,0.0,1,193.0
50,2,6.0,20,2,8.33,194,144,8,10.29,0,194.0
94,2,10.0,20,2,9.4,194,100,8,10.0,0,194.0
136,4,15.0,20,2,9.07,194,58,6,11.6,0,194.0
170,8,20.0,20,2,8.5,194,24,2,0.0,0,194.0
44,1,6.0,20,1,7.33,0,0,9,0.0,1,136.0
66,2,10.0,20,1,6.6,0,0,8,0.0,1,124.0
120,3,15.0,20,1,8.0,0,0,7,0.0,1,153.0
171,6,20.0,20,1,8.55,0,0,4,0.0,1,171.0
43,3,6.0,20,2,7.17,172,129,7,9.21,0,172.0
79,3,10.0,20,2,7.9,172,93,7,9.3,0,172.0
126,6,15.0,20,2,8.4,172,46,4,9.2,0,172.0
157,9,20.0,20,2,7.85,172,15,1,0.0,0,172.0
72,2,6.0,20,1,12.0,0,0,8,0.0,1,206.0
109,3,10.0,20,1,10.9,0,0,7,0.0,1,192.0
147,5,15.0,20,1,9.8,0,0,5,0.0,1,176.0
180,8,20.0,20,1,9.0,0,0,2,0.0,1,180.0
27,4,6.0,20,2,4.5,181,154,6,11.0,0,181.0
53,5,10.0,20,2,5.3,181,128,5,12.8,0,181.0
98,7,15.0,20,2,6.53,181,83,3,16.6,0,181.0
126,10,20.0,20,2,6.3,181,55,0,0.0,0,181.0
32,3,6.0,20,1,5.33,0,0,7,0.0,1,100.0
68,3,10.0,20,1,6.8,0,0,7,0.0,1,120.0
114,3,15.0,20,1,7.6,0,0,7,0.0,1,145.0
169,7,20.0,20,1,8.45,0,0,3,0.0,1,169.0
40,2,6.0,20,2,6.67,170,130,8,9.29,0,170.0
82,2,10.0,20,2,8.2,170,88,8,8.8,0,170.0
120,4,15.0,20,2,8.0,170,50,6,10.0,0,170.0
157,9,20.0,20,2,7.85,170,13,1,0.0,0,170.0
35,1,6.0,20,1,5.83,0,0,9,0.0,0,108.0
76,2,10.0,20,1,7.6,0,0,8,0.0,0,142.0
103,3,15.0,20,1,6.87,0,0,7,0.0,0,131.0
169,3,20.0,20,1,8.45,0,0,7,0.0,0,169.0
48,0,6.0,20,2,8.0,170,122,10,8.71,1,170.0
68,4,10.0,20,2,6.8,170,102,6,10.2,1,170.0
125,5,15.0,20,2,8.33,170,45,5,9.0,1,170.0
173,6,20.0,20,2,8.65,170,0,4,0.0,1,170.0
35,1,6.0,20,1,5.83,0,0,9,0.0,0,108.0
54,2,10.0,20,1,5.4,0,0,8,0.0,0,101.0
85,3,15.0,20,1,5.67,0,0,7,0.0,0,108.0
161,4,20.0,20,1,8.05,0,0,6,0.0,0,161.0
35,2,6.0,20,2,5.83,162,127,8,9.07,1,162.0
67,3,10.0,20,2,6.7,162,95,7,9.5,1,162.0
127,5,15.0,20,2,8.47,162,35,5,7.0,1,162.0
162,5,20.0,20,2,8.1,162,0,5,0.0,1,162.0
52,0,6.0,20,1,8.67,0,0,10,0.0,0,173.0
73,2,10.0,20,1,7.3,0,0,8,0.0,0,137.0
99,3,15.0,20,1,6.6,0,0,7,0.0,0,126.0
149,3,20.0,20,1,7.45,0,0,7,0.0,0,149.0
48,0,6.0,20,2,8.0,150,102,10,7.29,1,150.0
74,1,10.0,20,2,7.4,150,76,9,7.6,1,150.0
111,2,15.0,20,2,7.4,150,39,8,7.8,1,150.0
155,4,20.0,20,2,7.75,150,0,6,0.0,1,150.0
43,2,6.0,20,1,7.17,0,0,8,0.0,0,123.0
86,2,10.0,20,1,8.6,0,0,8,0.0,0,161.0
152,5,15.0,20,1,10.13,0,0,5,0.0,0,182.0
189,9,20.0,20,1,9.45,0,0,1,0.0,0,189.0
53,1,6.0,20,2,8.83,190,137,9,9.79,1,190.0
94,1,10.0,20,2,9.4,190,96,9,9.6,1,190.0
134,2,15.0,20,2,8.93,190,56,8,11.2,1,190.0
190,4,20.0,20,2,9.5,190,0,6,0.0,1,190.0
41,2,6.0,20,1,6.83,0,0,8,0.0,0,117.0
68,2,10.0,20,1,6.8,0,0,8,0.0,0,127.0
108,4,15.0,20,1,7.2,0,0,6,0.0,0,133.0
154,7,20.0,20,1,7.7,0,0,3,0.0,0,154.0
37,0,6.0,20,2,6.17,155,118,10,8.43,1,155.0
69,0,10.0,20,2,6.9,155,86,10,8.6,1,155.0
121,1,15.0,20,2,8.07,155,34,9,6.8,1,155.0
155,2,20.0,20,2,7.75,155,0,8,0.0,1,155.0
49,0,6.0,20,1,8.17,0,0,10,0.0,0,163.0
62,4,10.0,20,1,6.2,0,0,6,0.0,0,102.0
92,6,15.0,20,1,6.13,0,0,4,0.0,0,110.0
151,6,20.0,20,1,7.55,0,0,4,0.0,0,151.0
30,0,6.0,20,2,5.0,152,122,10,8.71,1,152.0
61,1,10.0,20,2,6.1,152,91,9,9.1,1,152.0
111,1,15.0,20,2,7.4,152,41,9,8.2,1,152.0
152,3,20.0,20,2,7.6,152,0,7,0.0,1,152.0
68,0,6.0,20,1,11.33,0,0,10,0.0,1,226.0
101,1,10.0,20,1,10.1,0,0,9,0.0,1,200.0
161,3,15.0,20,1,10.73,0,0,7,0.0,1,206.0
215,5,20.0,20,1,10.75,0,0,5,0.0,1,215.0
43,2,6.0,20,2,7.17,216,173,8,12.36,0,216.0
91,2,10.0,20,2,9.1,216,125,8,12.5,0,216.0
137,5,15.0,20,2,9.13,216,79,5,15.8,0,216.0
171,10,20.0,20,2,8.55,216,45,0,0.0,0,216.0
44,1,6.0,20,1,7.33,0,0,9,0.0,1,136.0
67,4,10.0,20,1,6.7,0,0,6,0.0,1,111.0
92,4,15.0,20,1,6.13,0,0,6,0.0,1,114.0
165,6,20.0,20,1,8.25,0,0,4,0.0,1,165.0
31,3,6.0,20,2,5.17,166,135,7,9.64,0,166.0
61,4,10.0,20,2,6.1,166,105,6,10.5,0,166.0
97,5,15.0,20,2,6.47,166,69,5,13.8,0,166.0
162,8,20.0,20,2,8.1,166,4,2,0.0,0,166.0
51,2,6.0,20,1,8.5,0,0,8,0.0,0,146.0
80,3,10.0,20,1,8.0,0,0,7,0.0,0,141.0
118,4,15.0,20,1,7.87,0,0,6,0.0,0,146.0
162,7,20.0,20,1,8.1,0,0,3,0.0,0,162.0
42,0,6.0,20,2,7.0,163,121,10,8.64,1,163.0
75,1,10.0,20,2,7.5,163,88,9,8.8,1,163.0
116,2,15.0,20,2,7.73,163,47,8,9.4,1,163.0
168,3,20.0,20,2,8.4,163,0,7,0.0,1,163.0
35,1,6.0,20,1,5.83,0,0,9,0.0,1,108.0
60,2,10.0,20,1,6.0,0,0,8,0.0,1,112.0
133,2,15.0,20,1,8.87,0,0,8,0.0,1,175.0
216,4,20.0,20,1,10.8,0,0,6,0.0,1,216.0
42,3,6.0,20,2,7.0,217,175,7,12.5,0,217.0
86,4,10.0,20,2,8.6,217,131,6,13.1,0,217.0
140,6,15.0,20,2,9.33,217,77,4,15.4,0,217.0
193,9,20.0,20,2,9.65,217,24,1,0.0,0,217.0
65,0,6.0,20,1,10.83,0,0,10,0.0,1,216.0
99,1,10.0,20,1,9.9,0,0,9,0.0,1,197.0
132,3,15.0,20,1,8.8,0,0,7,0.0,1,168.0
198,5,20.0,20,1,9.9,0,0,5,0.0,1,198.0
42,2,6.0,20,2,7.0,199,157,8,11.21,0,199.0
105,2,10.0,20,2,10.5,199,94,8,9.4,0,199.0
146,4,15.0,20,2,9.73,199,53,6,10.6,0,199.0
186,9,20.0,20,2,9.3,199,13,1,0.0,0,199.0
42,2,6.0,20,1,7.0,0,0,8,0.0,1,120.0
72,3,10.0,20,1,7.2,0,0,7,0.0,1,127.0
130,3,15.0,20,1,8.67,0,0,7,0.0,1,166.0
192,4,20.0,20,1,9.6,0,0,6,0.0,1,192.0
65,3,6.0,20,2,10.83,193,128,7,9.14,0,193.0
89,4,10.0,20,2,8.9,193,104,6,10.4,0,193.0
130,6,15.0,20,2,8.67,193,63,4,12.6,0,193.0
155,9,20.0,20,2,7.75,193,38,1,0.0,0,193.0
38,3,6.0,20,1,6.33,0,0,7,0.0,0,100.0
70,4,10.0,20,1,7.0,0,0,6,0.0,0,116.0
120,5,15.0,20,1,8.0,0,0,5,0.0,0,144.0
175,8,20.0,20,1,8.75,0,0,2,0.0,0,175.0
46,2,6.0,20,2,7.67,176,130,8,9.29,1,176.0
95,2,10.0,20,2,9.5,176,81,8,8.1,1,176.0
140,3,15.0,20,2,9.33,176,36,7,7.2,1,176.0
176,3,20.0,20,2,8.8,176,0,7,0.0,1,176.0
57,1,6.0,20,1,9.5,0,0,9,0.0,1,176.0
94,1,10.0,20,1,9.4,0,0,9,0.0,1,187.0
150,2,15.0,20,1,10.0,0,0,8,0.0,1,198.0
199,4,20.0,20,1,9.95,0,0,6,0.0,1,199.0
57,2,6.0,20,2,9.5,200,143,8,10.21,0,200.0
86,3,10.0,20,2,8.6,200,114,7,11.4,0,200.0
125,4,15.0,20,2,8.33,200,75,6,15.0,0,200.0
181,9,20.0,20,2,9.05,200,19,1,0.0,0,200.0
40,2,6.0,20,1,6.67,0,0,8,0.0,1,114.0
82,4,10.0,20,1,8.2,0,0,6,0.0,1,136.0
115,5,15.0,20,1,7.67,0,0,5,0.0,1,138.0
189,5,20.0,20,1,9.45,0,0,5,0.0,1,189.0
57,1,6.0,20,2,9.5,190,133,9,9.5,0,190.0
79,1,10.0,20,2,7.9,190,111,9,11.1,0,190.0
115,5,15.0,20,2,7.67,190,75,5,15.0,0,190.0
173,7,20.0,20,2,8.65,190,17,3,0.0,0,190.0
48,2,6.0,20,1,8.0,0,0,8,0.0,0,137.0
70,4,10.0,20,1,7.0,0,0,6,0.0,0,116.0
122,4,15.0,20,1,8.13,0,0,6,0.0,0,151.0
151,10,20.0,20,1,7.55,0,0,0,0.0,0,151.0
39,1,6.0,20,2,6.5,152,113,9,8.07,1,152.0
74,2,10.0,20,2,7.4,152,78,8,7.8,1,152.0
111,3,15.0,20,2,7.4,152,41,7,8.2,1,152.0
152,3,20.0,20,2,7.6,152,0,7,0.0,1,152.0
39,2,6.0,20,1,6.5,0,0,8,0.0,0,111.0
66,2,10.0,20,1,6.6,0,0,8,0.0,0,124.0
125,3,15.0,20,1,8.33,0,0,7,0.0,0,159.0
169,5,20.0,20,1,8.45,0,0,5,0.0,0,169.0
37,3,6.0,20,2,6.17,170,133,7,9.5,1,170.0
58,4,10.0,20,2,5.8,170,112,6,11.2,1,170.0
108,5,15.0,20,2,7.2,170,62,5,12.4,1,170.0
170,7,20.0,20,2,8.5,170,0,3,0.0,1,170.0
60,0,6.0,20,1,10.0,0,0,10,0.0,1,200.0
99,1,10.0,20,1,9.9,0,0,9,0.0,1,197.0
163,1,15.0,20,1,10.87,0,0,9,0.0,1,221.0
217,5,20.0,20,1,10.85,0,0,5,0.0,1,217.0
57,1,6.0,20,2,9.5,218,161,9,11.5,0,218.0
116,2,10.0,20,2,11.6,218,102,8,10.2,0,218.0
167,4,15.0,20,2,11.13,218,51,6,10.2,0,218.0
210,10,20.0,20,2,10.5,218,8,0,0.0,0,218.0
47,3,6.0,20,1,7.83,0,0,7,0.0,1,123.0
87,4,10.0,20,1,8.7,0,0,6,0.0,1,144.0
130,4,15.0,20,1,8.67,0,0,6,0.0,1,161.0
181,6,20.0,20,1,9.05,0,0,4,0.0,1,181.0
44,2,6.0,20,2,7.33,182,138,8,9.86,0,182.0
83,3,10.0,20,2,8.3,182,99,7,9.9,0,182.0
117,5,15.0,20,2,7.8,182,65,5,13.0,0,182.0
163,8,20.0,20,2,8.15,182,19,2,0.0,0,182.0
47,3,6.0,20,1,7.83,0,0,7,0.0,0,123.0
77,4,10.0,20,1,7.7,0,0,6,0.0,0,127.0
96,8,15.0,20,1,6.4,0,0,2,0.0,0,115.0
115,10,20.0,20,1,5.75,0,0,0,0.0,0,115.0
81,0,6.0,20,2,13.5,116,35,10,2.5,1,116.0
113,1,10.0,20,2,11.3,116,3,9,0.3,1,116.0
119,1,15.0,20,2,7.93,116,0,9,-0.6,1,116.0
119,1,20.0,20,2,5.95,116,0,9,0.0,1,116.0
42,3,6.0,20,1,7.0,0,0,7,0.0,0,110.0
56,4,10.0,20,1,5.6,0,0,6,0.0,0,100.0
100,5,15.0,20,1,6.67,0,0,5,0.0,0,120.0
155,7,20.0,20,1,7.75,0,0,3,0.0,0,155.0
46,2,6.0,20,2,7.67,156,110,8,7.86,1,156.0
68,3,10.0,20,2,6.8,156,88,7,8.8,1,156.0
103,5,15.0,20,2,6.87,156,53,5,10.6,1,156.0
156,7,20.0,20,2,7.8,156,0,3,0.0,1,156.0
44,0,6.0,20,1,7.33,0,0,10,0.0,1,146.0
87,0,10.0,20,1,8.7,0,0,10,0.0,1,182.0
155,0,15.0,20,1,10.33,0,0,10,0.0,1,216.0
222,2,20.0,20,1,11.1,0,0,8,0.0,1,222.0
55,2,6.0,20,2,9.17,223,168,8,12.0,0,223.0
99,3,10.0,20,2,9.9,223,124,7,12.4,0,223.0
149,5,15.0,20,2,9.93,223,74,5,14.8,0,223.0
207,8,20.0,20,2,10.35,223,16,2,0.0,0,223.0
47,1,6.0,20,1,7.83,0,0,9,0.0,1,145.0
78,1,10.0,20,1,7.8,0,0,9,0.0,1,155.0
127,2,15.0,20,1,8.47,0,0,8,0.0,1,167.0
156,9,20.0,20,1,7.8,0,0,1,0.0,1,156.0
34,3,6.0,20,2,5.67,157,123,7,8.79,0,157.0
63,4,10.0,20,2,6.3,157,94,6,9.4,0,157.0
107,6,15.0,20,2,7.13,157,50,4,10.0,0,157.0
148,8,20.0,20,2,7.4,157,9,2,0.0,0,157.0
31,4,6.0,20,1,5.17,0,0,6,0.0,0,100.0
49,7,10.0,20,1,4.9,0,0,3,0.0,0,100.0
65,8,15.0,20,1,4.33,0,0,2,0.0,0,100.0
68,10,20.0,20,1,3.4,0,0,0,0.0,0,68.0
56,0,6.0,20,2,9.33,69,13,10,0.93,1,69.0
72,1,10.0,20,2,7.2,69,0,9,-0.3,1,69.0
72,1,15.0,20,2,4.8,69,0,9,-0.6,1,69.0
72,1,20.0,20,2,3.6,69,0,9,0.0,1,69.0
32,1,6.0,20,1,5.33,0,0,9,0.0,1,100.0
72,1,10.0,20,1,7.2,0,0,9,0.0,1,143.0
116,4,15.0,20,1,7.73,0,0,6,0.0,1,143.0
168,6,20.0,20,1,8.4,0,0,4,0.0,1,168.0
43,0,6.0,20,2,7.17,169,126,10,9.0,0,169.0
59,3,10.0,20,2,5.9,169,110,7,11.0,0,169.0
98,4,15.0,20,2,6.53,169,71,6,14.2,0,169.0
132,8,20.0,20,2,6.6,169,37,2,0.0,0,169.0
37,1,6.0,20,1,6.17,0,0,9,0.0,1,114.0
72,1,10.0,20,1,7.2,0,0,9,0.0,1,143.0
123,1,15.0,20,1,8.2,0,0,9,0.0,1,167.0
187,4,20.0,20,1,9.35,0,0,6,0.0,1,187.0
32,2,6.0,20,2,5.33,188,156,8,11.14,0,188.0
69,3,10.0,20,2,6.9,188,119,7,11.9,0,188.0
118,4,15.0,20,2,7.87,188,70,6,14.0,0,188.0
176,6,20.0,20,2,8.8,188,12,4,0.0,0,188.0
43,3,6.0,20,1,7.17,0,0,7,0.0,1,113.0
69,4,10.0,20,1,6.9,0,0,6,0.0,1,114.0
100,5,15.0,20,1,6.67,0,0,5,0.0,1,120.0
144,8,20.0,20,1,7.2,0,0,2,0.0,1,144.0
37,1,6.0,20,2,6.17,145,108,9,7.71,0,145.0
58,4,10.0,20,2,5.8,145,87,6,8.7,0,145.0
90,6,15.0,20,2,6.0,145,55,4,11.0,0,145.0
115,10,20.0,20,2,5.75,145,30,0,0.0,0,145.0
53,2,6.0,20,1,8.83,0,0,8,0.0,0,151.0
84,2,10.0,20,1,8.4,0,0,8,0.0,0,157.0
140,2,15.0,20,1,9.33,0,0,8,0.0,0,184.0
195,6,20.0,20,1,9.75,0,0,4,0.0,0,195.0
59,0,6.0,20,2,9.83,196,137,10,9.79,1,196.0
91,2,10.0,20,2,9.1,196,105,8,10.5,1,196.0
135,3,15.0,20,2,9.0,196,61,7,12.2,1,196.0
199,5,20.0,20,2,9.95,196,0,5,0.0,1,196.0
29,2,6.0,20,1,4.83,0,0,8,0.0,0,100.0
56,4,10.0,20,1,5.6,0,0,6,0.0,0,100.0
89,6,15.0,20,1,5.93,0,0,4,0.0,0,106.0
146,9,20.0,20,1,7.3,0,0,1,0.0,0,146.0
47,2,6.0,20,2,7.83,147,100,8,7.14,1,147.0
83,3,10.0,20,2,8.3,147,64,7,6.4,1,147.0
113,6,15.0,20,2,7.53,147,34,4,6.8,1,147.0
150,6,20.0,20,2,7.5,147,0,4,0.0,1,147.0
39,1,6.0,20,1,6.5,0,0,9,0.0,1,120.0
67,1,10.0,20,1,6.7,0,0,9,0.0,1,133.0
109,5,15.0,20,1,7.27,0,0,5,0.0,1,130.0
153,8,20.0,20,1,7.65,0,0,2,0.0,1,153.0
46,1,6.0,20,2,7.67,154,108,9,7.71,0,154.0
67,3,10.0,20,2,6.7,154,87,7,8.7,0,154.0
103,5,15.0,20,2,6.87,154,51,5,10.2,0,154.0
133,8,20.0,20,2,6.65,154,21,2,0.0,0,154.0
43,1,6.0,20,1,7.17,0,0,9,0.0,0,133.0
75,1,10.0,20,1,7.5,0,0,9,0.0,0,149.0
117,2,15.0,20,1,7.8,0,0,8,0.0,0,154.0
170,6,20.0,20,1,8.5,0,0,4,0.0,0,170.0
46,0,6.0,20,2,7.67,171,125,10,8.93,1,171.0
77,2,10.0,20,2,7.7,171,94,8,9.4,1,171.0
113,4,15.0,20,2,7.53,171,58,6,11.6,1,171.0
174,4,20.0,20,2,8.7,171,0,6,0.0,1,171.0
40,1,6.0,20,1,6.67,0,0,9,0.0,0,124.0
73,2,10.0,20,1,7.3,0,0,8,0.0,0,137.0
102,3,15.0,20,1,6.8,0,0,7,0.0,0,130.0
158,6,20.0,20,1,7.9,0,0,4,0.0,0,158.0
41,2,6.0,20,2,6.83,159,118,8,8.43,1,159.0
75,2,10.0,20,2,7.5,159,84,8,8.4,1,159.0
122,3,15.0,20,2,8.13,159,37,7,7.4,1,159.0
161,5,20.0,20,2,8.05,159,0,5,0.0,1,159.0
57,1,6.0,20,1,9.5,0,0,9,0.0,1,176.0
94,1,10.0,20,1,9.4,0,0,9,0.0,1,187.0
145,2,15.0,20,1,9.67,0,0,8,0.0,1,191.0
195,3,20.0,20,1,9.75,0,0,7,0.0,1,195.0
66,2,6.0,20,2,11.0,196,130,8,9.29,0,196.0
94,4,10.0,20,2,9.4,196,102,6,10.2,0,196.0
135,5,15.0,20,2,9.0,196,61,5,12.2,0,196.0
189,7,20.0,20,2,9.45,196,7,3,0.0,0,196.0
40,0,6.0,20,1,6.67,0,0,10,0.0,1,133.0
85,0,10.0,20,1,8.5,0,0,10,0.0,1,178.0
153,0,15.0,20,1,10.2,0,0,10,0.0,1,214.0
202,2,20.0,20,1,10.1,0,0,8,0.0,1,202.0
58,2,6.0,20,2,9.67,203,145,8,10.36,0,203.0
89,3,10.0,20,2,8.9,203,114,7,11.4,0,203.0
131,4,15.0,20,2,8.73,203,72,6,14.4,0,203.0
189,6,20.0,20,2,9.45,203,14,4,0.0,0,203.0
38,1,6.0,20,1,6.33,0,0,9,0.0,0,117.0
62,2,10.0,20,1,6.2,0,0,8,0.0,0,116.0
105,3,15.0,20,1,7.0,0,0,7,0.0,0,134.0
152,5,20.0,20,1,7.6,0,0,5,0.0,0,152.0
32,2,6.0,20,2,5.33,153,121,8,8.64,1,153.0
59,2,10.0,20,2,5.9,153,94,8,9.4,1,153.0
107,3,15.0,20,2,7.13,153,46,7,9.2,1,153.0
158,3,20.0,20,2,7.9,153,0,7,0.0,1,153.0
42,2,6.0,20,1,7.0,0,0,8,0.0,0,120.0
62,3,10.0,20,1,6.2,0,0,7,0.0,0,109.0
98,4,15.0,20,1,6.53,0,0,6,0.0,0,121.0
143,8,20.0,20,1,7.15,0,0,2,0.0,0,143.0
43,1,6.0,20,2,7.17,144,101,9,7.21,1,144.0
76,1,10.0,20,2,7.6,144,68,9,6.8,1,144.0
117,2,15.0,20,2,7.8,144,27,8,5.4,1,144.0
145,2,20.0,20,2,7.25,144,0,8,0.0,1,144.0
57,0,6.0,20,1,9.5,0,0,10,0.0,1,190.0
79,3,10.0,20,1,7.9,0,0,7,0.0,1,139.0
123,3,15.0,20,1,8.2,0,0,7,0.0,1,157.0
173,8,20.0,20,1,8.65,0,0,2,0.0,1,173.0
51,0,6.0,20,2,8.5,174,123,10,8.79,0,174.0
77,3,10.0,20,2,7.7,174,97,7,9.7,0,174.0
118,4,15.0,20,2,7.87,174,56,6,11.2,0,174.0
160,8,20.0,20,2,8.0,174,14,2,0.0,0,174.0
50,2,6.0,20,1,8.33,0,0,8,0.0,1,143.0
91,3,10.0,20,1,9.1,0,0,7,0.0,1,161.0
137,3,15.0,20,1,9.13,0,0,7,0.0,1,175.0
207,3,20.0,20,1,10.35,0,0,7,0.0,1,207.0
35,2,6.0,20,2,5.83,208,173,8,12.36,0,208.0
63,3,10.0,20,2,6.3,208,145,7,14.5,0,208.0
134,5,15.0,20,2,8.93,208,74,5,14.8,0,208.0
186,8,20.0,20,2,9.3,208,22,2,0.0,0,208.0
63,0,6.0,20,1,10.5,0,0,10,0.0,1,210.0
97,1,10.0,20,1,9.7,0,0,9,0.0,1,193.0
120,4,15.0,20,1,8.0,0,0,6,0.0,1,148.0
177,6,20.0,20,1,8.85,0,0,4,0.0,1,177.0
54,0,6.0,20,2,9.0,178,124,10,8.86,0,178.0
95,0,10.0,20,2,9.5,178,83,10,8.3,0,178.0
130,2,15.0,20,2,8.67,178,48,8,9.6,0,178.0
